"name","address","city","state","zip_code","latitude","longitude","rating","review_count","is_open","categories"
"Pizza Shackamaxon","115 E Girard Ave","Philadelphia","PA","19125","39.969257999999996","-75.1339582","4","145","1","Restaurants, Fast Food, Pizza"
"China Garden","2120 S Broad St","Philadelphia","PA","19145","39.9238557","-75.1701679","3.5","53","1","Chinese, Restaurants"
"Swiacki Stan Meats","3623 Salmon St","Philadelphia","PA","19134","39.9885221","-75.0917525","5","49","1","Food, Meat Shops, Bakeries, Specialty Food, Ethnic Food"
"Bodhi Coffee","410 S 2nd St","Philadelphia","PA","19147","39.9428633","-75.1456224","4","167","1","Sandwiches, Breakfast & Brunch, Food, Coffee & Tea, Restaurants"
"Chubby's Fox Chase Deli","537 Hoffnagle St","Philadelphia","PA","19111","40.0795819","-75.0774267","4.5","57","1","Delis, Restaurants"
"Alif Brew & Mini Mart","4501 Baltimore Ave","Philadelphia","PA","19143","39.9491783","-75.2131685","5","19","1","Restaurants, Food, Convenience Stores, Cafes, Ethiopian"
"Ramayana Store","1543 S 7th St","Philadelphia","PA","19147","39.929123","-75.156563","4","8","1","Indonesian, Ethnic Food, International Grocery, Grocery, Restaurants, Food, Specialty Food"
"Dunkin'","2001 Chestnut St","Philadelphia","PA","19103","39.952193","-75.1736043","3.5","23","1","Coffee & Tea, Food, Donuts"
"Angelo's Pizzeria","736 S 9th St","Philadelphia","PA","19147","39.9406517812","-75.1576136221","4.5","393","1","Restaurants, Pizza, Sandwiches"
"2 Street Sammies","118 Morris St","Philadelphia","PA","19148","39.926384","-75.147946","5","19","1","Event Planning & Services, Street Vendors, Salad, Caterers, Food, Sandwiches, Restaurants"
"Lipkin's Bakery","2153 S Hancock St","Philadelphia","PA","19148","39.9206146705","-75.1494646445","3.5","12","1","Bakeries, Food, Bagels"
"Olympia Gyro","51 N 12th St","Philadelphia","PA","19107","39.953644","-75.159212","4","99","1","Specialty Food, Ethnic Food, Food, Imported Food"
"The Gables","4520 Chester Ave","Philadelphia","PA","19143","39.9468926","-75.2121474","5","41","1","Hotels & Travel, Bed & Breakfast, Hotels, Event Planning & Services"
"John's Diner","119 E Chelten Ave","Philadelphia","PA","19144","40.0377018","-75.1731318","4","7","1","Restaurants, Breakfast & Brunch"
"1518 Bar & Grill","1518 Sansom St","Philadelphia","PA","19102","39.9501977","-75.1666386","4","221","1","American (New), Nightlife, Cocktail Bars, Breweries, Bars, Restaurants, Food, American (Traditional)"
"Kaku Latin Food","3300 Memphis St","Philadelphia","PA","19134","39.9903953","-75.1042523","5","5","1","Cajun/Creole, Caribbean, Restaurants, Event Planning & Services, Latin American, Caterers, Dominican"
"Torch-Wood Cafe","303 N 3rd St","Philadelphia","PA","19106","39.955985","-75.1443256","4.5","103","1","Grocery, Food, Convenience Stores, Sandwiches, Cafes, Restaurants"
"Merc Bros Pizzeria","8108 Roosevelt Blvd","Philadelphia","PA","19152","40.0586176","-75.0460788","3.5","11","1","Pizza, Restaurants"
"Hokka Hokka Japanese Restaurant","7830 Germantown Ave","Philadelphia","PA","19118","40.06924","-75.19941","3.5","144","1","Restaurants, Chinese, Japanese, Sushi Bars"
"Philadelphia Art Alliance","251 S 18th St","Philadelphia","PA","19103","39.9482091","-75.1708177","4.5","6","1","Art Galleries, Shopping, Landmarks & Historical Buildings, Public Services & Government, Arts & Entertainment, American (New), Museums, Restaurants"
"Syriana Hookah Lounge","14254 Bustleton Ave","Philadelphia","PA","19116","40.13247","-75.011565","3.5","14","1","Bars, Hookah Bars, Nightlife"
"Sharetea","600 Washington Ave, Unit 5","Philadelphia","PA","19147","39.9343757383","-75.1551179846","4.5","36","1","Coffee & Tea, Food, Juice Bars & Smoothies, Bubble Tea"
"Vernick Coffee Bar","1800 Arch St, Fl 2, Comcast Technology Center","Philadelphia","PA","19103","39.955061","-75.170196","4.5","47","1","Restaurants, Breakfast & Brunch, American (New), Food, Coffee & Tea"
"Dew Inn","501 W Girard Ave","Philadelphia","PA","19123","39.97036","-75.14512","4.5","76","1","Breakfast & Brunch, Restaurants, Diners"
"Coastal Cave Trading Co","Reading Terminl Mrkt","Philadelphia","PA","19107","39.9533","-75.159437","3.5","7","1","Seafood, Restaurants"
"La Calenita Bakery Cafe","5034 N 5th St","Philadelphia","PA","19120","40.0281597","-75.1325853","4","22","1","Specialty Food, Restaurants, Ethnic Food, Bakeries, Breakfast & Brunch, Latin American, Colombian, Food"
"Pho Palace","15501 Bustleton Ave","Philadelphia","PA","19116","40.1332476903","-75.00988","3.5","238","1","Vietnamese, Restaurants, Comfort Food, Seafood, Soup, Food, Desserts, Asian Fusion"
"Mister P’s Pizza & Pasta","7138 Ridge Ave","Philadelphia","PA","19128","40.044187","-75.231975","3.5","58","1","Sandwiches, Pizza, Italian, Restaurants"
"Petrovsky Market","9808 Bustleton Ave, Unit-L","Philadelphia","PA","19115","40.0936574","-75.0322866","4.5","15","1","Food, Grocery, Specialty Food, Meat Shops, Bakeries"
"12 Steps Down","831 Christian St","Philadelphia","PA","19147","39.9390537","-75.1576163","3.5","134","1","Nightlife, Pool Halls, Bars, Dive Bars"
"Synergy By Jasmine Yoga Classes","3901 Main St, Fl 2","Philadelphia","PA","19127","40.020266","-75.215234","4.5","5","1","Dance Clubs, Nightlife, Bed & Breakfast, Active Life, Dance Studios, Fitness & Instruction, Meditation Centers, Hotels & Travel, Yoga"
"BUY the Dozen","123 W. Rockland St.","Philadelphia","PA","19120","40.0248837","-75.1245396","4.5","9","1","Restaurants, Bakeries, Food"
"Katsu Guys","6775 N 5th St","Philadelphia","PA","19126","40.0546791","-75.126027","4.5","15","1","Restaurants, Japanese, Asian Fusion"
"Fishtown Social","1525 Frankford Ave","Philadelphia","PA","19125","39.9738702","-75.1333653","4","61","1","Wine Bars, Restaurants, Beverage Store, Nightlife, Bars, Cocktail Bars, Food, Beer, Wine & Spirits, Tapas/Small Plates"
"Four Humours","1712 N Hancock St","Philadelphia","PA","19122","39.976625","-75.137137","5","25","1","Nightlife, Cocktail Bars, Bars, Whiskey Bars, Food, Distilleries"
"Cuba Libre Restaurant & Rum Bar - Philadelphia","10 S 2nd St","Philadelphia","PA","19106","39.949589","-75.14391","3.5","1195","1","Nightlife, Cuban, Breakfast & Brunch, Latin American, Restaurants, Dance Clubs, Shopping, Bars, Beer, Wine & Spirits, Food"
"Alrayyan Food Market","121 S 43rd St","Philadelphia","PA","19104","39.9554894581","-75.2085419744","4","19","1","Middle Eastern, Butcher, Halal, Sandwiches, Delis, International Grocery, Desserts, Restaurants, Food, Grocery"
"Crown Fried Chicken","4002 Market St","Philadelphia","PA","19104","39.9569121","-75.2022626","4","41","1","American (Traditional), Chicken Wings, Restaurants"
"Comfort & Floyd","1301 S 11th St","Philadelphia","PA","19147","39.9333293182","-75.1620284468","4.5","78","1","Breakfast & Brunch, Restaurants"
"Lian Hsing's","1633 W Reed St","Philadelphia","PA","19146","39.9334789","-75.1721331","5","8","1","Restaurants, American (Traditional), Seafood, Chinese"
"Lily Of The Valley Cupcakery and Café","322 W Chelten Ave","Philadelphia","PA","19144","40.029579","-75.1808485016","4.5","44","1","Bakeries, Restaurants, Coffee & Tea, Cafes, Cupcakes, Food"
"Ichiban","6070 Ridge Ave","Philadelphia","PA","19128","40.0330941","-75.2151447","4","15","1","Food Delivery Services, Food, Restaurants, Chinese"
"Day N Nite","908 Cherry St","Philadelphia","PA","19107","39.954271","-75.1548581","4","22","1","Bars, Restaurants, Karaoke, Lounges, Cheesesteaks, Nightlife, Hookah Bars, Cocktail Bars"
"I Heart Cambodia","2207 S 7th St","Philadelphia","PA","19148","39.9213976","-75.1583461","4","99","1","Restaurants, Cambodian"
"Little Pete's Steaks","6701 State Rd","Philadelphia","PA","19135","40.0218539","-75.0400981","5","19","1","Restaurants, Delis, Sandwiches"
"Chick-fil-A","2204 S Columbus Blvd","Philadelphia","PA","19148","39.9183356","-75.1405113","4","112","1","American (Traditional), Restaurants, Event Planning & Services, Fast Food, Caterers, Chicken Shop"
"Shake Seafoods","7596A Haverford Ave","Philadelphia","PA","19151","39.9794794","-75.2688757","4","6","1","Seafood, Restaurants, American (Traditional), Cajun/Creole"
"Bottom Of The Sea Soul","327 S 52nd St","Philadelphia","PA","19143","39.9537233054","-75.2259334177","4.5","17","1","Soul Food, Seafood, Restaurants"
"Daly's Irish Pub","4201 Comly St","Philadelphia","PA","19135","40.0226203032","-75.0634400847","3.5","24","1","Cocktail Bars, Dive Bars, Irish Pub, Sports Bars, Beer, Wine & Spirits, Pubs, Food, Nightlife, Bars, Karaoke"
"Pizza Plus","1846 S 12th St","Philadelphia","PA","19148","39.9264547234","-75.1656306535","4","58","1","Sandwiches, Restaurants, Pizza"
"Picanha Brazilian Steakhouse","6501 Castor Ave","Philadelphia","PA","19149","40.0406845","-75.0758525","3.5","236","1","Buffets, Steakhouses, Barbeque, Brazilian, Restaurants"
"Cafe La Maude","816 N 4th St","Philadelphia","PA","19123","39.963948","-75.144364","4.5","1485","1","Sandwiches, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, Mediterranean, American (New)"
"Nora's Kitchen","248 South St","Philadelphia","PA","19147","39.9412618963","-75.1473250317","4.5","163","1","Mexican, Restaurants, Sandwiches, Latin American"
"Sunny's Diner","2501 N Broad St","Philadelphia","PA","19132","39.9909132","-75.1548003","3.5","10","1","Diners, Restaurants"
"Lucky Restaurant","810 W Girard Ave","Philadelphia","PA","19123","39.9704811271","-75.1503968444","4","5","1","Chinese, Restaurants, American (Traditional)"
"Saxbys","1625 Chestnut St","Philadelphia","PA","19103","39.9515705","-75.1680038","4","15","1","Food, Coffee & Tea"
"O'Neals Pub","611 S 3rd St","Philadelphia","PA","19147","39.941026","-75.147402","4","134","1","Sports Bars, Bars, Nightlife, Irish, Food, Restaurants, Beer, Wine & Spirits, Pubs"
"Pasha's Halal Food","1652 N 2nd St","Philadelphia","PA","19122","39.9760646","-75.1383708","4.5","11","1","Halal, Cheesesteaks, Restaurants, Middle Eastern"
"Maker artisan pizza","5301 Germantown Ave","Philadelphia","PA","19144","40.032491","-75.169194","4","26","1","Restaurants, Pizza"
"Caribbean Palm","2-32 N 18th St","Philadelphia","PA","19103","39.9582549","-75.1688978","3.5","19","1","Food, Street Vendors, Soul Food, Restaurants, Caribbean"
"The Fire","410-12 West Girard Ave","Philadelphia","PA","19123","39.9697745","-75.1435131","3.5","56","1","Nightlife, Arts & Entertainment, Bars, Dive Bars, Music Venues"
"Lucky's Last Chance","848 S 2nd St","Philadelphia","PA","19147","39.9363134","-75.1468993","4.5","130","1","Restaurants, Hot Dogs, Bars, Burgers, Beer Bar, Nightlife"
"The Franklin Fountain","116 Market St","Philadelphia","PA","19106","39.9495617","-75.1428765","4","2062","1","Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Desserts"
"QT Vietnamese Sandwich","48 N 10th St","Philadelphia","PA","19107","39.953229","-75.156582","4.5","538","1","Vietnamese, Restaurants, Sandwiches, Specialty Food, Ethnic Food, Food"
"The Grape Room","105 Grape St","Philadelphia","PA","19127","40.0256961","-75.2230992","4","43","1","Bars, Music Venues, Nightlife, Arts & Entertainment"
"LaScala's Birra","1700 E Passyunk Ave","Philadelphia","PA","19148","39.9286739096","-75.1650932751","4","383","1","Bars, Nightlife, Restaurants, Pizza, Beer Bar, Italian"
"LaScala's Fire","615 Chestnut St","Philadelphia","PA","19106","39.9496281","-75.1518931","3.5","43","1","Event Planning & Services, Venues & Event Spaces, Italian, Restaurants"
"Taste Queen Chinese Restaurant","9347 Krewstown Rd","Philadelphia","PA","19115","40.086753","-75.0444359","3.5","61","1","Restaurants, Chinese"
"Vedge","1221 Locust St","Philadelphia","PA","19107","39.9479310476","-75.1614279837","4.5","1447","1","Restaurants, Vegetarian, Beer, Wine & Spirits, Vegan, Food"
"Insomnia Cookies","3400 Lancaster Ave","Philadelphia","PA","19104","39.957382","-75.191595","4","52","1","Food, Street Vendors, Food Delivery Services, Bakeries, Desserts, Ice Cream & Frozen Yogurt"
"Slice","431 E Girard Ave","Philadelphia","PA","19125","39.9707126659","-75.1297071576","3.5","90","1","Italian, Barbeque, Restaurants, Pizza"
"China King","1301 Cottman Ave","Philadelphia","PA","19111","40.0586045","-75.078476","3.5","23","1","Seafood, Restaurants, Soup, Chinese"
"Pub On Passyunk East","1501 E Passyunk Ave","Philadelphia","PA","19147","39.9308275","-75.1620441","4","443","1","Nightlife, Pubs, Bars"
"Akbar restaurant and Banquet Hall","3180 Grant Ave","Philadelphia","PA","19114","40.0693548","-75.0084942","4","5","1","Bars, Asian Fusion, Venues & Event Spaces, Nightlife, Pakistani, Hookah Bars, Dance Clubs, Event Planning & Services, Indian, Restaurants"
"Brazilian Pizza Philly","7518 Castor Ave","Philadelphia","PA","19152","40.0550057","-75.0630083","4","5","1","Brazilian, Restaurants, Italian, Pizza"
"Kinme","1117 Locust St","Philadelphia","PA","19107","39.9477682202","-75.1601715512","4.5","110","1","Tapas/Small Plates, Japanese, Sushi Bars, Restaurants"
"New Style Pizzeria","4060 Chestnut St","Philadelphia","PA","19104","39.9557374","-75.204671","3.5","65","1","Italian, Restaurants, Pizza, Gluten-Free"
"TKK Fried Chicken","4500 City Ave","Philadelphia","PA","19131","40.0033420766","-75.2219259822","4","12","1","Bubble Tea, Taiwanese, Chicken Shop, Chicken Wings, Food, Juice Bars & Smoothies, Asian Fusion, Restaurants, Coffee & Tea"
"Stockyard Sandwich","1541 Spring Garden St","Philadelphia","PA","19130","39.9630709056","-75.164270103","4.5","284","1","Restaurants, Sandwiches, Caterers, Gluten-Free, Event Planning & Services, Breakfast & Brunch, Salad"
"Cheerleaders","2740 S Front St","Philadelphia","PA","19148","39.912496","-75.150774","3.5","20","1","Sports Bars, Bars, Nightlife, Adult Entertainment"
"Stir","1705 Chancellor St","Philadelphia","PA","19103","39.9494641599","-75.1696181584","4","105","1","Dance Clubs, Gay Bars, Bars, Lounges, Nightlife"
"Añejo Philadelphia","1001 N 2nd St","Philadelphia","PA","19123","39.966564","-75.139991","4","132","1","Restaurants, Mexican, New Mexican Cuisine"
"Old Nelson Food Company","129 S 30th St","Philadelphia","PA","19104","39.9525428831","-75.1836169207","3.5","37","1","Delis, Restaurants, Sandwiches"
"Maxi's Pizza, Subs and Bar","1926 Liacouras Walk","Philadelphia","PA","19122","39.98221","-75.155986","3.5","81","1","Restaurants, Local Flavor, Bars, Nightlife, American (Traditional), Pizza, Sandwiches"
"Jo Jo's Deli","2401 S 62nd St","Philadelphia","PA","19142","39.926076","-75.2276399","4","12","1","Food, Delis, Burgers, Restaurants, Sandwiches"
"American Express century and lounge","","Philadelphia","PA","19132","39.8761409034","-75.2453287875","5","5","1","Nightlife, Food Court, Restaurants, Airport Lounges, Bars"
"Essen Bakery","1437 E Passyunk Ave","Philadelphia","PA","19147","39.9310290651","-75.1618253846","5","108","1","Coffee & Tea, Bakeries, Food"
"Paradise Diner","104 W Girard Ave","Philadelphia","PA","19123","39.968717","-75.1365009","4.5","42","1","Breakfast & Brunch, Sandwiches, American (Traditional), Salad, Greek, Restaurants, Pizza"
"Felly Bistro On Pass","769 E Passyunk Ave","Philadelphia","PA","19147","39.938816","-75.152367","4.5","52","1","Spanish, Puerto Rican, Restaurants, American (New), French, American (Traditional), Caribbean"
"For Pete's Sake","900 S Front St","Philadelphia","PA","19147","39.9354888","-75.1454078","4","187","1","Restaurants, Bars, Nightlife, Pubs, American (Traditional)"
"Tambayan","51 N 12th St","Philadelphia","PA","19107","39.9531593","-75.1590984","3.5","26","1","Restaurants, Filipino, Food Court"
"Buna Cafe Philly","5121 Baltimore Ave","Philadelphia","PA","19143","39.9480324","-75.2262901","4.5","12","1","Breakfast & Brunch, Restaurants, Event Planning & Services, Ethiopian, Venues & Event Spaces, Cafes"
"Parks On Tap","100 N Horticultural Dr","Philadelphia","PA","19131","39.9834","-75.2102016","3.5","33","1","Food, Beer Gardens, Food Trucks, Arts & Entertainment, Restaurants, Nightlife, Festivals, Pop-Up Restaurants"
"McMenamin's Tavern","7170 Germantown Ave","Philadelphia","PA","19119","40.059745","-75.1908537","4","224","1","Restaurants, Pubs, American (New), Bars, Nightlife"
"Kung Fu Necktie","1250 N Front St","Philadelphia","PA","19122","39.9702565","-75.1359536","3.5","171","1","Dive Bars, Bars, Music Venues, Arts & Entertainment, Nightlife"
"Wricley Nut Products","480 Pattison Ave","Philadelphia","PA","19148","39.9026297","-75.1577303","5","12","1","Food, Specialty Food, Do-It-Yourself Food"
"Old City Coffee","221 Church St","Philadelphia","PA","19106","39.95079","-75.144829","4","239","1","Food, Coffee & Tea, Cafes, Restaurants, Coffee Roasteries"
"Jamrock Kitchen","502 N 63rd St","Philadelphia","PA","19151","39.970522","-75.245419","3.5","5","1","Soup, Restaurants, Caribbean"
"Xun Yu Si Kao","140 N 10th St","Philadelphia","PA","19107","39.954813","-75.156315","4","114","1","Chinese, Seafood, Hot Pot, Restaurants"
"The Foodery Chestnut Hill","7829 Germantown Ave","Philadelphia","PA","19118","40.0694910114","-75.1994167295","4","30","1","Nightlife, Restaurants, Sandwiches, Beer Bar, Bars, Food, Beer, Wine & Spirits"
"The Abbaye","637 N 3rd St","Philadelphia","PA","19123","39.9622476511","-75.1430036973","4","306","1","Restaurants, Bars, American (Traditional), Nightlife"
"Bamboo Bar","6238 Bustleton Ave","Philadelphia","PA","19149","40.0341357","-75.0718146","4","8","1","Nightlife, Bars"
"Tsuki Sushi","2135 Walnut St","Philadelphia","PA","19103","39.9510933","-75.177133","3.5","149","1","Japanese, Restaurants, Sushi Bars"
"Baker Street Bread Co","8009 Germantown Ave","Philadelphia","PA","19118","40.0711656","-75.2008087","4","78","1","Bakeries, Coffee & Tea, Breakfast & Brunch, Food, Restaurants"
